user_id,household_size,space_type,space_purpose,space_sqm,space_size_cat,style_pref,cooking_freq,laundry_pattern,media_pref,pet,budget_range,payment_pref,recommended_fridge_l,recommended_washer_kg,recommended_tv_inch,recommended_vacuum,recommended_oven,purchased_items
user_0757,2인,아파트,드레스룸,44,중간,미니멀,거의 안 함,주 2~3회,,무,300~500만원,아직 잘 모름,250,8,,무선청소기,전자레인지,"냉장고,세탁기,식기세척기"
user_0758,1인,아파트,서재,94,큼,모던,가끔,주 2~3회,일반 TV 시청,무,200~300만원,일시불,200,8,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기"
user_0759,5인 이상,아파트,드레스룸,62,중간,내추럴,거의 안 함,주 2~3회,,무,200~300만원,아직 잘 모름,450,8,,로봇,전자레인지,"냉장고,세탁기,공기청정기"
user_0760,3~4인,아파트,드레스룸,34,중간,모던,자주,주 1회,,유,300~500만원,렌탈,350,8,,스틱(펫모드),빌트인 오븐,"냉장고,세탁기,건조기,청소기,조리기기,공기청정기,식기세척기"
user_0761,2인,오피스텔,기타,32,중간,모던,가끔,매일,일반 TV 시청,무,500만원 이상,혼합,200,12,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,식기세척기"
user_0762,2인,주택,거실,117,큼,인더스트리얼,가끔,주 1회,게임 중심,무,500만원 이상,일시불,250,6,55.0,로봇,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,식기세척기"
user_0763,2인,주택,드레스룸,131,큼,클래식,자주,주 1회,,무,300~500만원,렌탈,250,6,,스틱,컨벡션 오븐,"냉장고,세탁기,청소기,식기세척기"
user_0764,5인 이상,아파트,방,55,중간,모던,자주,주 1회,영화/OTT 중심,무,500만원 이상,일시불,450,7,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,건조기,청소기,조리기기,식기세척기"
user_0765,2인,아파트,방,55,중간,모던,자주,주 2~3회,일반 TV 시청,무,200~300만원,혼합,250,8,43.0,스틱,빌트인 오븐,"냉장고,세탁기,TV,조리기기"
user_0766,1인,아파트,서재,67,중간,인더스트리얼,가끔,주 2~3회,영화/OTT 중심,유,200~300만원,일시불,180,8,55.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0767,3~4인,아파트,거실,67,중간,미니멀,가끔,주 2~3회,영화/OTT 중심,무,300~500만원,일시불,300,8,65.0,로봇,전자레인지+인덕션,"세탁기,건조기,TV,조리기기,공기청정기"
user_0768,5인 이상,아파트,기타,77,큼,모던,자주,주 2~3회,게임 중심,유,100만원대,렌탈,450,10,75.0,스틱(펫모드),빌트인 오븐,"세탁기,TV,공기청정기"
user_0769,3~4인,아파트,전체,69,중간,클래식,자주,주 1회,영화/OTT 중심,무,200~300만원,일시불,350,6,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0770,2인,오피스텔,방,31,중간,클래식,가끔,주 1회,영화/OTT 중심,무,500만원 이상,렌탈,300,6,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,공기청정기"
user_0771,2인,아파트,전체,85,큼,인더스트리얼,거의 안 함,주 1회,게임 중심,무,200~300만원,일시불,250,7,75.0,로봇,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0772,2인,아파트,거실,65,중간,인더스트리얼,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,혼합,250,6,50.0,무선청소기,전자레인지,"냉장고,세탁기,TV,공기청정기"
user_0773,3~4인,아파트,거실,71,큼,인더스트리얼,거의 안 함,주 1회,영화/OTT 중심,유,200~300만원,일시불,300,8,50.0,스틱(펫모드),전자레인지,"냉장고,공기청정기"
user_0774,1인,주택,전체,110,큼,모던,가끔,주 1회,일반 TV 시청,무,200~300만원,혼합,200,6,43.0,스틱,전기오븐,"냉장고,세탁기,TV,조리기기"
user_0775,5인 이상,아파트,드레스룸,72,큼,내추럴,가끔,주 1회,,무,100만원대,일시불,400,6,,로봇,전자레인지+인덕션,"세탁기,청소기,조리기기,공기청정기"
user_0776,2인,아파트,거실,65,중간,모던,가끔,주 1회,영화/OTT 중심,유,500만원 이상,일시불,250,7,55.0,로봇+스틱,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0777,1인,아파트,방,13,작음,내추럴,자주,주 2~3회,영화/OTT 중심,무,300~500만원,아직 잘 모름,150,9,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기"
user_0778,1인,아파트,기타,63,중간,모던,거의 안 함,주 1회,게임 중심,무,300~500만원,일시불,150,7,75.0,무선청소기,전자레인지,"냉장고,청소기"
user_0779,5인 이상,오피스텔,서재,32,중간,미니멀,가끔,주 2~3회,일반 TV 시청,무,200~300만원,혼합,500,8,43.0,무선청소기,전자레인지+인덕션,"냉장고,청소기,조리기기"
user_0780,1인,아파트,전체,83,큼,내추럴,거의 안 함,주 2~3회,일반 TV 시청,무,300~500만원,아직 잘 모름,200,9,50.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기"
user_0781,3~4인,아파트,전체,77,큼,미니멀,자주,주 1회,일반 TV 시청,무,300~500만원,일시불,350,7,55.0,로봇,컨벡션 오븐,"냉장고,세탁기,건조기,TV,청소기"
user_0782,1인,주택,주방,142,큼,모던,자주,매일,,유,100만원대,일시불,180,10,,스틱(펫모드),빌트인 오븐,"냉장고,세탁기,청소기"
user_0783,5인 이상,주택,드레스룸,86,큼,모던,거의 안 함,주 2~3회,,무,200~300만원,아직 잘 모름,500,9,,무선청소기,전자레인지,냉장고
user_0784,2인,주택,서재,103,큼,모던,거의 안 함,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,300,10,43.0,무선청소기,전자레인지,"냉장고,TV,청소기"
user_0785,1인,원룸,,21,작음,내추럴,거의 안 함,주 2~3회,영화/OTT 중심,무,300~500만원,아직 잘 모름,150,10,65.0,로봇,전자레인지,"냉장고,세탁기,청소기"
user_0786,1인,아파트,기타,75,큼,클래식,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,150,8,65.0,스틱,전자레인지+인덕션,"냉장고,조리기기,식기세척기"
user_0787,1인,주택,드레스룸,77,큼,모던,거의 안 함,주 2~3회,,무,100만원대,일시불,150,8,,스틱,전자레인지,"냉장고,세탁기"
user_0788,1인,원룸,,21,작음,내추럴,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,렌탈,180,7,50.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0789,1인,원룸,,15,작음,인더스트리얼,자주,매일,일반 TV 시청,무,100만원대,혼합,200,10,43.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV"
user_0790,3~4인,아파트,기타,74,큼,미니멀,거의 안 함,주 2~3회,게임 중심,유,100만원대,일시불,300,9,65.0,로봇+스틱,전자레인지,"세탁기,TV,청소기,공기청정기"
user_0791,2인,아파트,주방,76,큼,인더스트리얼,자주,주 1회,,무,300~500만원,아직 잘 모름,200,6,,로봇,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0792,3~4인,주택,드레스룸,83,큼,클래식,거의 안 함,주 1회,,유,200~300만원,아직 잘 모름,400,7,,스틱(펫모드),전자레인지,냉장고
user_0793,2인,아파트,거실,59,중간,미니멀,가끔,주 1회,일반 TV 시청,무,500만원 이상,일시불,200,6,43.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0794,2인,오피스텔,전체,26,작음,클래식,가끔,주 1회,영화/OTT 중심,무,300~500만원,렌탈,250,6,65.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0795,1인,오피스텔,드레스룸,29,작음,클래식,가끔,매일,,무,200~300만원,아직 잘 모름,200,12,,무선청소기,전기오븐,"냉장고,세탁기,청소기,공기청정기"
user_0796,1인,오피스텔,기타,29,작음,클래식,거의 안 함,주 1회,영화/OTT 중심,무,500만원 이상,아직 잘 모름,150,6,55.0,로봇,전자레인지,"냉장고,세탁기,청소기"
user_0797,2인,아파트,기타,64,중간,클래식,자주,주 1회,영화/OTT 중심,무,200~300만원,혼합,200,7,55.0,무선청소기,컨벡션 오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0798,1인,아파트,방,62,중간,내추럴,자주,주 2~3회,게임 중심,무,200~300만원,일시불,150,9,65.0,스틱,빌트인 오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0799,1인,아파트,주방,57,중간,미니멀,가끔,주 1회,,무,500만원 이상,일시불,180,6,,로봇,전자레인지+인덕션,"냉장고,세탁기,공기청정기"
user_0800,2인,아파트,방,82,큼,모던,자주,주 1회,영화/OTT 중심,무,200~300만원,렌탈,250,7,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,공기청정기"
user_0801,1인,아파트,거실,81,큼,미니멀,거의 안 함,매일,일반 TV 시청,무,300~500만원,혼합,150,12,43.0,스틱,전자레인지,"냉장고,공기청정기,식기세척기"
user_0802,3~4인,아파트,기타,90,큼,인더스트리얼,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,아직 잘 모름,350,8,43.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0803,2인,아파트,주방,111,큼,모던,거의 안 함,주 1회,,무,300~500만원,렌탈,200,8,,로봇,전자레인지,"냉장고,세탁기"
user_0804,5인 이상,주택,서재,73,큼,모던,가끔,주 1회,일반 TV 시청,무,300~500만원,렌탈,450,8,43.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기"
user_0805,1인,오피스텔,기타,24,작음,미니멀,가끔,주 2~3회,영화/OTT 중심,무,300~500만원,아직 잘 모름,180,9,55.0,스틱,전기오븐,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0806,1인,기타,방,43,중간,모던,가끔,주 1회,게임 중심,무,200~300만원,혼합,180,7,65.0,무선청소기,전기오븐,"냉장고,세탁기,청소기,조리기기"
user_0807,2인,주택,거실,154,큼,모던,자주,주 2~3회,영화/OTT 중심,무,300~500만원,일시불,200,9,55.0,로봇,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0808,3~4인,아파트,기타,37,중간,인더스트리얼,자주,주 2~3회,일반 TV 시청,무,200~300만원,렌탈,350,10,50.0,스틱,빌트인 오븐,"냉장고,세탁기,청소기,공기청정기,식기세척기"
user_0809,3~4인,오피스텔,전체,30,중간,클래식,가끔,주 1회,영화/OTT 중심,무,200~300만원,렌탈,400,6,50.0,스틱,전기오븐,"냉장고,세탁기,공기청정기"
user_0810,3~4인,원룸,,14,작음,미니멀,자주,주 1회,영화/OTT 중심,무,500만원 이상,일시불,300,6,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,건조기"
user_0811,3~4인,주택,기타,62,중간,내추럴,자주,주 1회,일반 TV 시청,무,100만원대,일시불,350,6,43.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,식기세척기"
user_0812,2인,오피스텔,방,37,중간,모던,자주,주 2~3회,영화/OTT 중심,무,300~500만원,렌탈,250,8,55.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0813,2인,아파트,드레스룸,92,큼,미니멀,거의 안 함,주 2~3회,,무,500만원 이상,일시불,300,9,,스틱,전자레인지,"냉장고,세탁기,청소기"
user_0814,2인,원룸,,22,작음,모던,거의 안 함,주 1회,영화/OTT 중심,무,500만원 이상,아직 잘 모름,250,6,55.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0815,3~4인,원룸,,19,작음,미니멀,거의 안 함,주 1회,영화/OTT 중심,무,500만원 이상,아직 잘 모름,400,6,55.0,스틱,전자레인지,세탁기
user_0816,1인,오피스텔,기타,36,중간,인더스트리얼,거의 안 함,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,150,8,50.0,로봇,전자레인지,"냉장고,세탁기,TV,공기청정기,식기세척기"
user_0817,1인,주택,서재,70,큼,모던,거의 안 함,매일,일반 TV 시청,무,200~300만원,아직 잘 모름,150,12,50.0,로봇,전자레인지,"냉장고,세탁기,청소기,식기세척기"
user_0818,2인,주택,주방,105,큼,미니멀,가끔,주 1회,,유,300~500만원,일시불,200,8,,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,식기세척기"
user_0819,2인,아파트,거실,70,큼,인더스트리얼,거의 안 함,주 2~3회,게임 중심,무,200~300만원,일시불,250,9,75.0,스틱,전자레인지,"냉장고,세탁기"
user_0820,3~4인,원룸,,27,작음,내추럴,자주,주 2~3회,영화/OTT 중심,무,100만원대,일시불,300,9,55.0,스틱,빌트인 오븐,"냉장고,세탁기,청소기,조리기기"
user_0821,5인 이상,아파트,주방,100,큼,모던,거의 안 함,주 2~3회,,무,200~300만원,일시불,400,10,,로봇,전자레인지,"냉장고,세탁기,청소기,공기청정기,식기세척기"
user_0822,3~4인,오피스텔,서재,34,중간,미니멀,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,일시불,350,9,55.0,스틱,전자레인지,"냉장고,세탁기,공기청정기,식기세척기"
user_0823,3~4인,오피스텔,기타,24,작음,미니멀,자주,주 1회,영화/OTT 중심,유,200~300만원,일시불,350,6,55.0,스틱(펫모드),빌트인 오븐,"냉장고,세탁기,공기청정기"
user_0824,2인,아파트,드레스룸,36,중간,클래식,거의 안 함,주 2~3회,,유,100만원대,일시불,250,8,,로봇+스틱,전자레인지,"냉장고,청소기,공기청정기"
user_0825,3~4인,기타,전체,43,중간,내추럴,거의 안 함,주 1회,일반 TV 시청,무,100만원대,일시불,400,7,50.0,스틱,전자레인지,"냉장고,세탁기,청소기"
user_0826,2인,아파트,기타,94,큼,클래식,거의 안 함,주 1회,영화/OTT 중심,무,100만원대,일시불,250,8,55.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0827,2인,주택,방,142,큼,클래식,자주,주 1회,영화/OTT 중심,무,200~300만원,아직 잘 모름,250,8,50.0,무선청소기,빌트인 오븐,"냉장고,TV,청소기"
user_0828,5인 이상,아파트,서재,70,큼,미니멀,자주,주 2~3회,영화/OTT 중심,무,300~500만원,아직 잘 모름,450,9,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,건조기,TV"
user_0829,3~4인,기타,서재,26,작음,모던,가끔,주 1회,영화/OTT 중심,유,200~300만원,렌탈,350,6,50.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0830,5인 이상,아파트,전체,74,큼,미니멀,자주,주 1회,영화/OTT 중심,유,300~500만원,일시불,450,6,65.0,로봇+스틱,컨벡션 오븐,"냉장고,세탁기,건조기,공기청정기,식기세척기"
user_0831,2인,주택,주방,137,큼,모던,가끔,매일,,무,300~500만원,일시불,250,10,,무선청소기,전기오븐,"냉장고,세탁기,청소기"
user_0832,1인,아파트,기타,74,큼,모던,거의 안 함,주 1회,게임 중심,유,100만원대,일시불,150,8,75.0,로봇+스틱,전자레인지,"냉장고,세탁기,TV,공기청정기"
user_0833,2인,주택,주방,97,큼,인더스트리얼,가끔,주 1회,,유,100만원대,렌탈,250,7,,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0834,2인,아파트,드레스룸,67,중간,모던,거의 안 함,주 2~3회,,무,300~500만원,일시불,200,8,,로봇,전자레인지,"냉장고,세탁기"
user_0835,3~4인,기타,전체,56,중간,인더스트리얼,가끔,주 2~3회,게임 중심,무,200~300만원,일시불,300,9,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0836,1인,오피스텔,드레스룸,37,중간,내추럴,가끔,주 1회,,무,200~300만원,렌탈,150,7,,로봇,전기오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0837,1인,아파트,방,78,큼,인더스트리얼,거의 안 함,주 1회,영화/OTT 중심,무,200~300만원,일시불,180,6,55.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기,공기청정기,식기세척기"
user_0838,1인,오피스텔,서재,24,작음,내추럴,가끔,주 1회,일반 TV 시청,무,200~300만원,일시불,150,6,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0839,3~4인,아파트,전체,56,중간,미니멀,자주,주 1회,영화/OTT 중심,무,300~500만원,혼합,300,7,50.0,무선청소기,컨벡션 오븐,"냉장고,세탁기,건조기,청소기,조리기기,공기청정기"
user_0840,3~4인,아파트,기타,58,중간,모던,자주,매일,영화/OTT 중심,무,200~300만원,혼합,350,10,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0841,2인,아파트,전체,86,큼,미니멀,거의 안 함,매일,일반 TV 시청,유,200~300만원,일시불,300,12,43.0,로봇+스틱,전자레인지,"세탁기,청소기,공기청정기"
user_0842,1인,오피스텔,서재,22,작음,클래식,자주,주 2~3회,영화/OTT 중심,무,200~300만원,렌탈,150,8,55.0,스틱,컨벡션 오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0843,5인 이상,주택,기타,83,큼,모던,자주,주 1회,영화/OTT 중심,무,100만원대,일시불,400,6,50.0,스틱,컨벡션 오븐,"세탁기,TV"
user_0844,3~4인,아파트,방,118,큼,내추럴,가끔,주 1회,일반 TV 시청,무,200~300만원,일시불,350,8,43.0,스틱,전자레인지+인덕션,"냉장고,세탁기,공기청정기"
user_0845,3~4인,오피스텔,주방,27,작음,미니멀,가끔,주 1회,,무,200~300만원,렌탈,400,6,,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기"
user_0846,3~4인,아파트,전체,42,중간,미니멀,가끔,주 2~3회,일반 TV 시청,유,300~500만원,일시불,300,9,43.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,건조기,조리기기,공기청정기"
user_0847,1인,아파트,거실,59,중간,클래식,자주,주 1회,영화/OTT 중심,무,200~300만원,일시불,180,6,50.0,스틱,빌트인 오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0848,3~4인,원룸,,20,작음,미니멀,가끔,주 1회,게임 중심,유,300~500만원,아직 잘 모름,300,7,55.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0849,2인,아파트,전체,42,중간,내추럴,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,일시불,300,10,50.0,로봇,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0850,5인 이상,아파트,기타,103,큼,모던,가끔,주 1회,영화/OTT 중심,무,200~300만원,일시불,450,8,55.0,스틱,전자레인지+인덕션,"냉장고,TV,청소기,조리기기,공기청정기"
user_0851,1인,원룸,,10,작음,내추럴,자주,주 1회,영화/OTT 중심,무,300~500만원,렌탈,200,6,50.0,무선청소기,컨벡션 오븐,"냉장고,세탁기,청소기,조리기기"
user_0852,2인,주택,기타,110,큼,미니멀,거의 안 함,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,200,8,50.0,스틱,전자레인지,"냉장고,세탁기,TV,식기세척기"
user_0853,1인,오피스텔,방,25,작음,미니멀,자주,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,200,10,55.0,로봇,전자레인지+인덕션,"조리기기,공기청정기,식기세척기"
user_0854,3~4인,원룸,,19,작음,내추럴,자주,매일,영화/OTT 중심,무,200~300만원,일시불,350,10,55.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV,청소기"
user_0855,2인,원룸,,12,작음,미니멀,가끔,주 2~3회,일반 TV 시청,무,300~500만원,일시불,250,9,50.0,로봇,전자레인지+인덕션,"냉장고,TV,조리기기"
user_0856,1인,아파트,드레스룸,46,중간,클래식,자주,주 2~3회,,유,300~500만원,렌탈,180,8,,스틱(펫모드),빌트인 오븐,"냉장고,세탁기,청소기,공기청정기,식기세척기"
user_0857,1인,아파트,거실,99,큼,인더스트리얼,자주,주 1회,일반 TV 시청,유,100만원대,혼합,150,6,43.0,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,TV,청소기,공기청정기"
user_0858,2인,아파트,거실,52,중간,모던,자주,주 1회,게임 중심,무,100만원대,렌탈,200,6,75.0,스틱,빌트인 오븐,"TV,조리기기,공기청정기"
user_0859,2인,원룸,,19,작음,인더스트리얼,거의 안 함,주 1회,일반 TV 시청,무,300~500만원,일시불,300,8,43.0,스틱,전자레인지,"냉장고,세탁기,청소기,식기세척기"
user_0860,5인 이상,아파트,거실,52,중간,인더스트리얼,거의 안 함,매일,영화/OTT 중심,유,300~500만원,아직 잘 모름,500,10,50.0,스틱(펫모드),전자레인지,"냉장고,청소기,공기청정기"
user_0861,2인,주택,서재,93,큼,클래식,자주,주 1회,영화/OTT 중심,무,300~500만원,렌탈,250,7,50.0,스틱,빌트인 오븐,"냉장고,세탁기,TV,조리기기"
user_0862,3~4인,아파트,기타,62,중간,미니멀,거의 안 함,주 1회,영화/OTT 중심,유,300~500만원,일시불,350,7,65.0,스틱(펫모드),전자레인지,"세탁기,TV,청소기,공기청정기"
user_0863,2인,원룸,,19,작음,내추럴,거의 안 함,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,300,9,43.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기"
user_0864,1인,아파트,드레스룸,89,큼,내추럴,가끔,주 1회,,무,500만원 이상,일시불,180,6,,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,식기세척기"
user_0865,1인,오피스텔,거실,31,중간,인더스트리얼,가끔,주 2~3회,일반 TV 시청,무,500만원 이상,일시불,150,9,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0866,1인,원룸,,15,작음,내추럴,가끔,주 1회,영화/OTT 중심,유,100만원대,아직 잘 모름,200,6,50.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,청소기"
user_0867,1인,아파트,전체,53,중간,내추럴,자주,주 1회,일반 TV 시청,무,100만원대,일시불,150,6,50.0,로봇,컨벡션 오븐,"세탁기,TV,청소기,공기청정기"
user_0868,1인,주택,기타,135,큼,모던,가끔,주 1회,영화/OTT 중심,무,100만원대,일시불,150,7,55.0,스틱,전자레인지+인덕션,"냉장고,TV"
user_0869,1인,오피스텔,방,35,중간,내추럴,거의 안 함,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,200,9,55.0,로봇,전자레인지,"냉장고,세탁기,청소기"
user_0870,1인,아파트,거실,45,중간,인더스트리얼,자주,주 1회,영화/OTT 중심,유,100만원대,일시불,180,6,55.0,스틱(펫모드),빌트인 오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0871,3~4인,아파트,거실,58,중간,미니멀,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,일시불,400,8,50.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기,공기청정기,식기세척기"
user_0872,2인,아파트,드레스룸,62,중간,모던,거의 안 함,주 2~3회,,무,200~300만원,일시불,250,8,,무선청소기,전자레인지,냉장고
user_0873,2인,아파트,전체,67,중간,내추럴,자주,매일,게임 중심,무,100만원대,일시불,250,12,75.0,로봇,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0874,2인,주택,기타,72,큼,인더스트리얼,거의 안 함,주 1회,일반 TV 시청,무,100만원대,일시불,200,6,55.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기,식기세척기"
user_0875,3~4인,아파트,방,70,큼,미니멀,거의 안 함,주 1회,일반 TV 시청,유,200~300만원,일시불,350,8,43.0,스틱(펫모드),전자레인지,"냉장고,세탁기,TV,공기청정기"
user_0876,5인 이상,아파트,서재,69,중간,미니멀,가끔,매일,게임 중심,유,200~300만원,일시불,450,12,65.0,로봇+스틱,전자레인지+인덕션,"세탁기,TV,청소기,공기청정기"
user_0877,2인,아파트,기타,40,중간,모던,거의 안 함,주 1회,영화/OTT 중심,유,100만원대,렌탈,250,7,55.0,스틱(펫모드),전자레인지,"세탁기,TV,청소기,공기청정기,식기세척기"
user_0878,5인 이상,아파트,서재,45,중간,내추럴,자주,주 1회,게임 중심,무,100만원대,일시불,500,8,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기"
user_0879,1인,아파트,거실,38,중간,내추럴,자주,주 2~3회,영화/OTT 중심,무,100만원대,일시불,150,9,50.0,스틱,빌트인 오븐,"냉장고,세탁기,청소기,조리기기"
user_0880,5인 이상,주택,방,113,큼,모던,가끔,주 1회,게임 중심,무,300~500만원,렌탈,450,8,75.0,로봇,전자레인지+인덕션,"냉장고,TV,조리기기"
user_0881,2인,아파트,드레스룸,59,중간,미니멀,거의 안 함,주 1회,,무,200~300만원,렌탈,300,6,,스틱,전자레인지,"세탁기,청소기"
user_0882,2인,아파트,주방,61,중간,미니멀,자주,주 1회,,무,500만원 이상,일시불,250,8,,스틱,빌트인 오븐,"세탁기,공기청정기"
user_0883,2인,주택,전체,41,중간,모던,거의 안 함,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,200,9,50.0,로봇,전자레인지,"냉장고,세탁기,TV"
user_0884,2인,아파트,방,75,큼,미니멀,거의 안 함,주 1회,영화/OTT 중심,무,100만원대,혼합,300,6,65.0,스틱,전자레인지,"냉장고,세탁기,TV,청소기,식기세척기"
user_0885,1인,오피스텔,방,35,중간,인더스트리얼,가끔,주 2~3회,영화/OTT 중심,유,300~500만원,일시불,150,8,55.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0886,1인,아파트,기타,68,중간,미니멀,가끔,매일,일반 TV 시청,무,300~500만원,일시불,180,12,43.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0887,2인,오피스텔,방,35,중간,모던,자주,주 1회,영화/OTT 중심,유,100만원대,아직 잘 모름,250,6,65.0,스틱(펫모드),전자레인지+인덕션,"조리기기,공기청정기,식기세척기"
user_0888,5인 이상,아파트,방,71,큼,모던,가끔,주 1회,일반 TV 시청,유,100만원대,렌탈,450,6,55.0,로봇+스틱,전자레인지+인덕션,"냉장고,TV,공기청정기"
user_0889,1인,아파트,방,85,큼,미니멀,가끔,주 1회,영화/OTT 중심,유,300~500만원,렌탈,200,6,55.0,스틱(펫모드),전자레인지+인덕션,"냉장고,조리기기,공기청정기"
user_0890,1인,아파트,서재,50,중간,미니멀,자주,주 1회,영화/OTT 중심,무,200~300만원,아직 잘 모름,150,6,55.0,로봇,컨벡션 오븐,"냉장고,세탁기,TV,청소기,공기청정기"
user_0891,2인,주택,거실,103,큼,미니멀,자주,주 1회,영화/OTT 중심,무,100만원대,아직 잘 모름,250,6,55.0,스틱,전자레인지+인덕션,"냉장고,TV,청소기,조리기기"
user_0892,3~4인,오피스텔,거실,19,작음,인더스트리얼,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,350,9,55.0,스틱,전기오븐,"냉장고,세탁기,건조기,TV,조리기기"
user_0893,1인,아파트,주방,78,큼,모던,거의 안 함,주 1회,,무,300~500만원,일시불,180,6,,무선청소기,전자레인지,"냉장고,세탁기,청소기"
user_0894,3~4인,주택,전체,60,중간,내추럴,거의 안 함,매일,일반 TV 시청,무,100만원대,아직 잘 모름,400,12,50.0,로봇,전자레인지,"냉장고,TV"
user_0895,1인,원룸,,19,작음,인더스트리얼,가끔,주 1회,일반 TV 시청,무,100만원대,아직 잘 모름,150,6,43.0,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0896,1인,원룸,,18,작음,내추럴,자주,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,150,9,55.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV"
user_0897,1인,오피스텔,주방,30,중간,모던,거의 안 함,주 2~3회,,무,200~300만원,일시불,150,10,,무선청소기,전자레인지,"냉장고,세탁기"
user_0898,1인,아파트,주방,47,중간,모던,가끔,주 2~3회,,유,500만원 이상,일시불,180,10,,스틱(펫모드),전기오븐,"냉장고,청소기,공기청정기"
